# Square Foot,Year Built,Price
651.52,1966.00,358.94
690.91,1966.00,494.77
730.30,1966.00,418.23
769.70,1966.00,412.60
809.09,1966.00,381.46
848.48,1966.00,524.33
887.88,1966.00,469.73
927.27,1966.00,509.73
966.67,1966.00,498.07
1006.06,1966.00,522.01
1045.45,1966.00,420.98
1084.85,1966.00,435.77
1124.24,1966.00,508.16
1163.64,1966.00,639.96
1203.03,1966.00,527.50
1242.42,1966.00,544.53
1281.82,1966.00,531.47
1321.21,1966.00,586.84
1360.61,1966.00,527.73
1400.00,1966.00,557.55
1439.39,1966.00,612.21
1478.79,1966.00,563.51
1518.18,1966.00,524.76
1557.58,1966.00,568.78
1596.97,1966.00,563.86
1636.36,1966.00,657.34
1675.76,1966.00,625.46
1715.15,1966.00,577.54
1754.55,1966.00,623.33
1793.94,1966.00,650.85
1833.33,1966.00,610.45
1872.73,1966.00,619.13
1912.12,1966.00,696.83
1951.52,1966.00,656.73
1990.91,1966.00,735.44
2030.30,1966.00,736.82
2069.70,1966.00,770.00
2109.09,1966.00,633.68
2148.48,1966.00,716.16
2187.88,1966.00,689.22
2227.27,1966.00,675.25
2266.67,1966.00,686.64
2306.06,1966.00,719.38
2345.45,1966.00,795.06
2384.85,1966.00,682.78
2424.24,1966.00,685.14
2463.64,1966.00,815.77
2503.03,1966.00,770.02
2542.42,1966.00,884.14
2581.82,1966.00,803.48
2621.21,1966.00,806.50
2660.61,1966.00,721.29
2700.00,1966.00,844.69
2739.39,1966.00,865.29
2778.79,1966.00,786.21
2818.18,1966.00,957.37
2857.58,1966.00,881.08
2896.97,1966.00,809.07
2936.36,1966.00,842.56
2975.76,1966.00,1026.97
3015.15,1966.00,855.35
3054.55,1966.00,755.81
3093.94,1966.00,837.08
3133.33,1966.00,834.40
3172.73,1966.00,842.69
3212.12,1966.00,850.46
3251.52,1966.00,867.38
3290.91,1966.00,795.26
3330.30,1966.00,912.77
3369.70,1966.00,931.28
3409.09,1966.00,824.83
3448.48,1966.00,917.92
3487.88,1966.00,955.21
3527.27,1966.00,893.84
3566.67,1966.00,993.06
3606.06,1966.00,1036.35
3645.45,1966.00,927.32
3684.85,1966.00,992.03
3724.24,1966.00,940.42
3763.64,1966.00,995.65
3803.03,1966.00,836.24
3842.42,1966.00,963.59
3881.82,1966.00,1040.17
3921.21,1966.00,958.18
3960.61,1966.00,906.79
4000.00,1966.00,1043.96
100.00,1966.00,10.00
139.39,1966.00,91.64
178.79,1966.00,144.07
218.18,1966.00,207.36
257.58,1966.00,256.82
296.97,1966.00,322.73
336.36,1966.00,336.08
375.76,1966.00,255.46
415.15,1966.00,282.98
454.55,1966.00,282.92
493.94,1966.00,297.89
533.33,1966.00,333.13
572.73,1966.00,376.25
612.12,1966.00,373.38
651.52,1966.00,350.80
690.91,1966.00,435.76
730.30,1966.00,390.37
769.70,1966.00,387.45
809.09,1966.00,522.00
848.48,1966.00,416.10
887.88,1966.00,352.35
927.27,1966.00,491.63
966.67,1966.00,554.66
1006.06,1966.00,493.29
1045.45,1966.00,453.70
1084.85,1966.00,441.36
1124.24,1966.00,471.53
1163.64,1966.00,447.06
1203.03,1966.00,474.79
1242.42,1966.00,579.14
1281.82,1966.00,481.04
1321.21,1966.00,585.55
1360.61,1966.00,512.38
1400.00,1966.00,594.57
1439.39,1966.00,525.50
1478.79,1966.00,578.18
1518.18,1966.00,599.73
1557.58,1966.00,626.21
1596.97,1966.00,627.16
1636.36,1966.00,557.19
1675.76,1966.00,724.09
1715.15,1966.00,562.39
1754.55,1966.00,675.17
1793.94,1966.00,704.45
1833.33,1966.00,786.24
1872.73,1966.00,659.85
1912.12,1966.00,738.46
1951.52,1966.00,648.67
1990.91,1966.00,711.67
2030.30,1966.00,679.52
2069.70,1966.00,666.39
2109.09,1966.00,713.97
2148.48,1966.00,638.15
2187.88,1966.00,703.89
2227.27,1966.00,741.96
2266.67,1966.00,741.13
2306.06,1966.00,744.84
2345.45,1966.00,813.58
2384.85,1966.00,722.03
2424.24,1966.00,711.73
2463.64,1966.00,784.67
2503.03,1966.00,759.29
2542.42,1966.00,819.10
2581.82,1966.00,756.08
2621.21,1966.00,764.90
2660.61,1966.00,828.26
2700.00,1966.00,718.22
2739.39,1966.00,800.31
2778.79,1966.00,846.36
2818.18,1966.00,800.99
2857.58,1966.00,834.44
2896.97,1966.00,803.44
2936.36,1966.00,816.12
2975.76,1966.00,861.28
3015.15,1966.00,847.01
3054.55,1966.00,761.67
3093.94,1966.00,864.68
3133.33,1966.00,870.16
3172.73,1966.00,868.94
3212.12,1966.00,873.21
3251.52,1966.00,926.74
3290.91,1966.00,845.93
3330.30,1966.00,952.46
3369.70,1966.00,878.80
3409.09,1966.00,851.03
3448.48,1966.00,912.96
3487.88,1966.00,886.28
3527.27,1966.00,906.28
3566.67,1966.00,1009.61
3606.06,1966.00,881.09
3645.45,1966.00,952.52
3684.85,1966.00,940.34
3724.24,1966.00,995.49
3763.64,1966.00,842.83
3803.03,1966.00,939.53
3842.42,1966.00,919.36
3881.82,1966.00,908.09
3921.21,1966.00,957.02
3960.61,1966.00,941.46
4000.00,1966.00,979.31
100.00,1967.00,57.07
139.39,1967.00,84.45
178.79,1967.00,253.49
218.18,1967.00,157.92
257.58,1967.00,276.21
296.97,1967.00,211.05
336.36,1967.00,288.16
375.76,1967.00,415.78
415.15,1967.00,324.83
454.55,1967.00,370.93
493.94,1967.00,304.99
533.33,1967.00,348.37
572.73,1967.00,336.79
612.12,1967.00,415.31
651.52,1967.00,396.06
690.91,1967.00,453.84
730.30,1967.00,460.42
769.70,1967.00,434.97
809.09,1967.00,507.07
848.48,1967.00,415.08
887.88,1967.00,460.47
927.27,1967.00,504.68
966.67,1967.00,501.63
1006.06,1967.00,456.83
1045.45,1967.00,531.34
1084.85,1967.00,465.26
1124.24,1967.00,552.62
1163.64,1967.00,492.53
1203.03,1967.00,542.69
1242.42,1967.00,533.19
1281.82,1967.00,593.78
1321.21,1967.00,565.05
1360.61,1967.00,549.37
1400.00,1967.00,633.81
1439.39,1967.00,571.73
1478.79,1967.00,564.15
1518.18,1967.00,583.49
1557.58,1967.00,642.95
1596.97,1967.00,577.97
1636.36,1967.00,636.58
1675.76,1967.00,628.76
1715.15,1967.00,612.50
1754.55,1967.00,639.12
1793.94,1967.00,602.44
1833.33,1967.00,657.12
1872.73,1967.00,712.56
1912.12,1967.00,587.06
1951.52,1967.00,603.80
1990.91,1967.00,641.93
2030.30,1967.00,694.71
2069.70,1967.00,711.93
2109.09,1967.00,715.30
2148.48,1967.00,737.87
2187.88,1967.00,693.21
2227.27,1967.00,797.94
2266.67,1967.00,724.06
2306.06,1967.00,703.29
2345.45,1967.00,766.16
2384.85,1967.00,767.54
2424.24,1967.00,802.44
2463.64,1967.00,737.61
2503.03,1967.00,780.11
2542.42,1967.00,721.89
2581.82,1967.00,910.90
2621.21,1967.00,790.79
2660.61,1967.00,764.62
2700.00,1967.00,874.69
2739.39,1967.00,760.42
2778.79,1967.00,811.89
2818.18,1967.00,896.88
2857.58,1967.00,812.19
2896.97,1967.00,883.85
2936.36,1967.00,800.98
2975.76,1967.00,905.41
3015.15,1967.00,849.92
3054.55,1967.00,977.89
3093.94,1967.00,878.24
3133.33,1967.00,908.92
3172.73,1967.00,754.98
3212.12,1967.00,856.58
3251.52,1967.00,876.99
3290.91,1967.00,788.58
3330.30,1967.00,956.24
3369.70,1967.00,925.32
3409.09,1967.00,859.52
3448.48,1967.00,919.60
3487.88,1967.00,924.87
3527.27,1967.00,920.95
3566.67,1967.00,923.79
3606.06,1967.00,882.47
3645.45,1967.00,936.50
3684.85,1967.00,954.62
3724.24,1967.00,940.92
3763.64,1967.00,995.28
3803.03,1967.00,832.18
3842.42,1967.00,1032.14
3881.82,1967.00,876.25
3921.21,1967.00,1006.72
3960.61,1967.00,930.57
4000.00,1967.00,951.47
100.00,1967.00,10.00
139.39,1967.00,149.20
178.79,1967.00,188.01
218.18,1967.00,122.03
257.58,1967.00,218.03
296.97,1967.00,193.20
336.36,1967.00,252.51
375.76,1967.00,296.54
415.15,1967.00,225.78
454.55,1967.00,372.05
493.94,1967.00,382.86
533.33,1967.00,325.11
572.73,1967.00,299.77
612.12,1967.00,413.73
651.52,1967.00,391.99
690.91,1967.00,441.13
730.30,1967.00,419.69
769.70,1967.00,425.13
809.09,1967.00,467.38
848.48,1967.00,473.17
887.88,1967.00,486.49
927.27,1967.00,482.83
966.67,1967.00,402.41
1006.06,1967.00,416.96
1045.45,1967.00,411.85
1084.85,1967.00,600.54
1124.24,1967.00,466.61
1163.64,1967.00,489.89
1203.03,1967.00,554.10
1242.42,1967.00,546.44
1281.82,1967.00,552.84
1321.21,1967.00,543.33
1360.61,1967.00,631.14
1400.00,1967.00,507.49
1439.39,1967.00,574.47
1478.79,1967.00,533.17
1518.18,1967.00,655.03
1557.58,1967.00,633.81
1596.97,1967.00,551.12
1636.36,1967.00,630.77
1675.76,1967.00,592.70
1715.15,1967.00,759.00
1754.55,1967.00,606.56
1793.94,1967.00,617.15
1833.33,1967.00,690.21
1872.73,1967.00,750.92
1912.12,1967.00,668.16
1951.52,1967.00,664.12
1990.91,1967.00,682.37
2030.30,1967.00,663.32
2069.70,1967.00,694.93
2109.09,1967.00,698.38
2148.48,1967.00,739.65
2187.88,1967.00,757.33
2227.27,1967.00,845.49
2266.67,1967.00,763.81
2306.06,1967.00,656.30
2345.45,1967.00,780.21
2384.85,1967.00,694.14
2424.24,1967.00,677.58
2463.64,1967.00,783.26
2503.03,1967.00,733.96
2542.42,1967.00,766.35
2581.82,1967.00,824.35
2621.21,1967.00,843.28
2660.61,1967.00,742.50
2700.00,1967.00,833.27
2739.39,1967.00,807.58
2778.79,1967.00,750.82
2818.18,1967.00,769.52
2857.58,1967.00,855.73
2896.97,1967.00,795.82
2936.36,1967.00,743.29
2975.76,1967.00,777.86
3015.15,1967.00,879.07
3054.55,1967.00,840.41
3093.94,1967.00,810.18
3133.33,1967.00,864.01
3172.73,1967.00,871.74
3212.12,1967.00,826.02
3251.52,1967.00,927.10
3290.91,1967.00,922.01
3330.30,1967.00,907.96
3369.70,1967.00,915.19
3409.09,1967.00,838.84
3448.48,1967.00,899.20
3487.88,1967.00,942.93
3527.27,1967.00,947.25
3566.67,1967.00,889.44
3606.06,1967.00,955.11
3645.45,1967.00,849.46
3684.85,1967.00,877.87
3724.24,1967.00,963.51
3763.64,1967.00,917.30
3803.03,1967.00,917.77
3842.42,1967.00,984.72
3881.82,1967.00,994.55
3921.21,1967.00,1037.90
3960.61,1967.00,939.24
4000.00,1967.00,963.77
100.00,1970.00,68.41
139.39,1970.00,257.10
178.79,1970.00,115.35
218.18,1970.00,240.75
257.58,1970.00,279.88
296.97,1970.00,310.34
336.36,1970.00,249.57
375.76,1970.00,251.87
415.15,1970.00,311.32
454.55,1970.00,451.41
493.94,1970.00,350.52
533.33,1970.00,434.39
572.73,1970.00,471.97
612.12,1970.00,340.21
651.52,1970.00,355.53
690.91,1970.00,382.97
730.30,1970.00,402.46
769.70,1970.00,462.22
809.09,1970.00,428.81
848.48,1970.00,485.78
887.88,1970.00,481.74
927.27,1970.00,541.71
966.67,1970.00,503.17
1006.06,1970.00,438.71
1045.45,1970.00,504.51
1084.85,1970.00,507.48
1124.24,1970.00,571.16
1163.64,1970.00,495.38
1203.03,1970.00,608.77
1242.42,1970.00,590.00
1281.82,1970.00,551.79
1321.21,1970.00,573.88
1360.61,1970.00,626.44
1400.00,1970.00,674.79
1439.39,1970.00,513.11
1478.79,1970.00,580.07
1518.18,1970.00,642.64
1557.58,1970.00,661.89
1596.97,1970.00,689.73
1636.36,1970.00,623.99
1675.76,1970.00,664.46
1715.15,1970.00,604.50
1754.55,1970.00,694.96
1793.94,1970.00,625.89
1833.33,1970.00,645.08
1872.73,1970.00,650.92
1912.12,1970.00,715.59
1951.52,1970.00,638.32
1990.91,1970.00,618.87
2030.30,1970.00,665.96
2069.70,1970.00,823.38
2109.09,1970.00,764.28
2148.48,1970.00,664.46
2187.88,1970.00,680.26
2227.27,1970.00,806.08
2266.67,1970.00,828.08
2306.06,1970.00,866.42
2345.45,1970.00,732.33
2384.85,1970.00,781.59
2424.24,1970.00,749.26
2463.64,1970.00,786.67
2503.03,1970.00,796.98
2542.42,1970.00,765.63
2581.82,1970.00,835.54
2621.21,1970.00,800.53
2660.61,1970.00,761.71
2700.00,1970.00,722.32
2739.39,1970.00,815.17
2778.79,1970.00,804.50
2818.18,1970.00,865.31
2857.58,1970.00,764.24
2896.97,1970.00,853.06
2936.36,1970.00,825.37
2975.76,1970.00,870.98
3015.15,1970.00,911.86
3054.55,1970.00,904.54
3093.94,1970.00,962.95
3133.33,1970.00,885.93
3172.73,1970.00,920.17
3212.12,1970.00,759.85
3251.52,1970.00,877.93
3290.91,1970.00,947.44
3330.30,1970.00,910.17
3369.70,1970.00,987.39
3409.09,1970.00,1000.19
3448.48,1970.00,916.23
3487.88,1970.00,955.68
3527.27,1970.00,936.49
3566.67,1970.00,975.17
3606.06,1970.00,930.06
3645.45,1970.00,955.74
3684.85,1970.00,977.86
3724.24,1970.00,927.61
3763.64,1970.00,995.78
3803.03,1970.00,954.41
3842.42,1970.00,988.04
3881.82,1970.00,988.48
3921.21,1970.00,946.02
3960.61,1970.00,955.73
4000.00,1970.00,1031.06
100.00,1973.00,56.49
139.39,1973.00,142.71
178.79,1973.00,256.59
218.18,1973.00,327.02
257.58,1973.00,219.23
296.97,1973.00,250.44
336.36,1973.00,383.06
375.76,1973.00,362.93
415.15,1973.00,355.62
454.55,1973.00,359.67
493.94,1973.00,446.03
533.33,1973.00,530.24
572.73,1973.00,482.09
612.12,1973.00,421.48
651.52,1973.00,452.07
690.91,1973.00,459.24
730.30,1973.00,444.79
769.70,1973.00,444.28
809.09,1973.00,517.61
848.48,1973.00,566.63
887.88,1973.00,612.40
927.27,1973.00,611.51
966.67,1973.00,562.07
1006.06,1973.00,500.36
1045.45,1973.00,589.55
1084.85,1973.00,558.48
1124.24,1973.00,548.90
1163.64,1973.00,628.01
1203.03,1973.00,560.88
1242.42,1973.00,613.28
1281.82,1973.00,696.98
1321.21,1973.00,621.58
1360.61,1973.00,633.38
1400.00,1973.00,648.54
1439.39,1973.00,722.38
1478.79,1973.00,694.60
1518.18,1973.00,693.68
1557.58,1973.00,695.14
1596.97,1973.00,683.16
1636.36,1973.00,671.43
1675.76,1973.00,681.35
1715.15,1973.00,688.95
1754.55,1973.00,705.59
1793.94,1973.00,761.58
1833.33,1973.00,702.72
1872.73,1973.00,770.53
1912.12,1973.00,677.08
1951.52,1973.00,785.21
1990.91,1973.00,778.22
2030.30,1973.00,821.60
2069.70,1973.00,711.53
2109.09,1973.00,789.03
2148.48,1973.00,768.60
2187.88,1973.00,812.99
2227.27,1973.00,835.86
2266.67,1973.00,841.36
2306.06,1973.00,871.35
2345.45,1973.00,873.38
2384.85,1973.00,807.99
2424.24,1973.00,796.89
2463.64,1973.00,844.73
2503.03,1973.00,884.42
2542.42,1973.00,890.40
2581.82,1973.00,806.44
2621.21,1973.00,842.86
2660.61,1973.00,807.97
2700.00,1973.00,822.84
2739.39,1973.00,929.05
2778.79,1973.00,893.22
2818.18,1973.00,867.93
2857.58,1973.00,860.21
2896.97,1973.00,947.87
2936.36,1973.00,922.61
2975.76,1973.00,883.40
3015.15,1973.00,870.89
3054.55,1973.00,991.56
3093.94,1973.00,968.46
3133.33,1973.00,861.98
3172.73,1973.00,939.09
3212.12,1973.00,962.67
3251.52,1973.00,919.78
3290.91,1973.00,898.94
3330.30,1973.00,1029.63
3369.70,1973.00,947.48
3409.09,1973.00,911.70
3448.48,1973.00,984.12
3487.88,1973.00,942.15
3527.27,1973.00,1020.35
3566.67,1973.00,919.49
3606.06,1973.00,1024.92
3645.45,1973.00,938.48
3684.85,1973.00,998.90
3724.24,1973.00,967.17
3763.64,1973.00,856.97
3803.03,1973.00,1080.06
3842.42,1973.00,1058.22
3881.82,1973.00,1138.38
3921.21,1973.00,1044.60
3960.61,1973.00,1055.16
4000.00,1973.00,1053.04
100.00,1974.00,154.23
139.39,1974.00,272.66
178.79,1974.00,308.69
218.18,1974.00,234.04
257.58,1974.00,296.74
296.97,1974.00,337.65
336.36,1974.00,260.22
375.76,1974.00,278.15
415.15,1974.00,445.64
454.55,1974.00,492.68
493.94,1974.00,431.90
533.33,1974.00,446.03
572.73,1974.00,319.76
612.12,1974.00,439.39
651.52,1974.00,387.09
690.91,1974.00,464.32
730.30,1974.00,412.91
769.70,1974.00,480.69
809.09,1974.00,536.67
848.48,1974.00,525.38
887.88,1974.00,523.90
927.27,1974.00,530.08
966.67,1974.00,507.17
1006.06,1974.00,595.00
1045.45,1974.00,631.65
1084.85,1974.00,630.45
1124.24,1974.00,557.69
1163.64,1974.00,546.49
1203.03,1974.00,604.31
1242.42,1974.00,563.92
1281.82,1974.00,647.33
1321.21,1974.00,640.29
1360.61,1974.00,654.15
1400.00,1974.00,736.24
1439.39,1974.00,589.34
1478.79,1974.00,698.69
1518.18,1974.00,632.79
1557.58,1974.00,612.50
1596.97,1974.00,736.66
1636.36,1974.00,708.10
1675.76,1974.00,715.91
1715.15,1974.00,786.27
1754.55,1974.00,678.90
1793.94,1974.00,745.96
1833.33,1974.00,719.43
1872.73,1974.00,753.05
1912.12,1974.00,739.77
1951.52,1974.00,778.30
1990.91,1974.00,734.53
2030.30,1974.00,763.10
2069.70,1974.00,780.23
2109.09,1974.00,755.57
2148.48,1974.00,788.82
2187.88,1974.00,838.13
2227.27,1974.00,878.63
2266.67,1974.00,826.54
2306.06,1974.00,773.70
2345.45,1974.00,908.51
2384.85,1974.00,871.26
2424.24,1974.00,781.56
2463.64,1974.00,789.03
2503.03,1974.00,869.17
2542.42,1974.00,880.91
2581.82,1974.00,801.05
2621.21,1974.00,899.55
2660.61,1974.00,867.87
2700.00,1974.00,861.27
2739.39,1974.00,860.02
2778.79,1974.00,929.71
2818.18,1974.00,881.06
2857.58,1974.00,908.17
2896.97,1974.00,861.23
2936.36,1974.00,886.28
2975.76,1974.00,907.82
3015.15,1974.00,976.07
3054.55,1974.00,907.95
3093.94,1974.00,935.48
3133.33,1974.00,956.08
3172.73,1974.00,885.55
3212.12,1974.00,901.92
3251.52,1974.00,941.59
3290.91,1974.00,948.97
3330.30,1974.00,974.63
3369.70,1974.00,945.89
3409.09,1974.00,935.05
3448.48,1974.00,1029.02
3487.88,1974.00,959.36
3527.27,1974.00,975.74
3566.67,1974.00,955.32
3606.06,1974.00,970.38
3645.45,1974.00,957.74
3684.85,1974.00,959.74
3724.24,1974.00,1010.56
3763.64,1974.00,985.84
3803.03,1974.00,1093.57
3842.42,1974.00,1019.92
3881.82,1974.00,1020.63
3921.21,1974.00,1035.47
3960.61,1974.00,1072.25
4000.00,1974.00,1015.82
100.00,1974.00,175.10
139.39,1974.00,203.91
178.79,1974.00,268.32
218.18,1974.00,344.53
257.58,1974.00,277.41
296.97,1974.00,330.60
336.36,1974.00,377.10
375.76,1974.00,396.89
415.15,1974.00,417.28
454.55,1974.00,362.16
493.94,1974.00,402.37
533.33,1974.00,413.89
572.73,1974.00,447.91
612.12,1974.00,523.57
651.52,1974.00,449.13
690.91,1974.00,445.68
730.30,1974.00,484.64
769.70,1974.00,492.85
809.09,1974.00,499.46
848.48,1974.00,538.10
887.88,1974.00,562.54
927.27,1974.00,571.50
966.67,1974.00,569.26
1006.06,1974.00,568.10
1045.45,1974.00,622.25
1084.85,1974.00,577.70
1124.24,1974.00,548.01
1163.64,1974.00,615.76
1203.03,1974.00,590.23
1242.42,1974.00,622.65
1281.82,1974.00,618.32
1321.21,1974.00,575.52
1360.61,1974.00,654.61
1400.00,1974.00,606.12
1439.39,1974.00,703.89
1478.79,1974.00,713.75
1518.18,1974.00,663.99
1557.58,1974.00,663.81
1596.97,1974.00,550.97
1636.36,1974.00,739.91
1675.76,1974.00,696.59
1715.15,1974.00,813.77
1754.55,1974.00,767.08
1793.94,1974.00,765.04
1833.33,1974.00,769.60
1872.73,1974.00,759.32
1912.12,1974.00,799.76
1951.52,1974.00,783.61
1990.91,1974.00,805.08
2030.30,1974.00,799.67
2069.70,1974.00,741.49
2109.09,1974.00,798.28
2148.48,1974.00,785.98
2187.88,1974.00,810.42
2227.27,1974.00,882.02
2266.67,1974.00,876.49
2306.06,1974.00,874.72
2345.45,1974.00,809.94
2384.85,1974.00,826.73
2424.24,1974.00,811.34
2463.64,1974.00,871.62
2503.03,1974.00,865.45
2542.42,1974.00,844.09
2581.82,1974.00,866.40
2621.21,1974.00,859.47
2660.61,1974.00,845.64
2700.00,1974.00,884.79
2739.39,1974.00,849.52
2778.79,1974.00,965.18
2818.18,1974.00,842.13
2857.58,1974.00,919.95
2896.97,1974.00,995.84
2936.36,1974.00,806.85
2975.76,1974.00,876.57
3015.15,1974.00,978.71
3054.55,1974.00,970.09
3093.94,1974.00,888.35
3133.33,1974.00,937.26
3172.73,1974.00,924.18
3212.12,1974.00,882.53
3251.52,1974.00,982.41
3290.91,1974.00,884.71
3330.30,1974.00,994.54
3369.70,1974.00,916.63
3409.09,1974.00,913.22
3448.48,1974.00,1000.75
3487.88,1974.00,961.48
3527.27,1974.00,1131.52
3566.67,1974.00,989.55
3606.06,1974.00,961.00
3645.45,1974.00,933.79
3684.85,1974.00,1022.83
3724.24,1974.00,1074.76
3763.64,1974.00,1036.86
3803.03,1974.00,1024.15
3842.42,1974.00,1046.38
3881.82,1974.00,960.00
3921.21,1974.00,988.14
3960.61,1974.00,1030.75
4000.00,1974.00,1030.66
100.00,1975.00,144.01
139.39,1975.00,263.96
178.79,1975.00,237.36
218.18,1975.00,246.21
257.58,1975.00,344.94
296.97,1975.00,439.84
336.36,1975.00,280.21
375.76,1975.00,421.42
415.15,1975.00,388.36
454.55,1975.00,340.10
493.94,1975.00,292.04
533.33,1975.00,412.13
572.73,1975.00,436.26
612.12,1975.00,490.42
651.52,1975.00,445.83
690.91,1975.00,554.07
730.30,1975.00,533.02
769.70,1975.00,513.43
809.09,1975.00,490.30
848.48,1975.00,533.33
887.88,1975.00,540.22
927.27,1975.00,501.39
966.67,1975.00,538.22
1006.06,1975.00,555.01
1045.45,1975.00,591.55
1084.85,1975.00,635.77
1124.24,1975.00,545.43
1163.64,1975.00,566.62
1203.03,1975.00,572.17
1242.42,1975.00,599.00
1281.82,1975.00,593.09
1321.21,1975.00,676.70
1360.61,1975.00,704.92
1400.00,1975.00,674.03
1439.39,1975.00,684.23
1478.79,1975.00,694.82
1518.18,1975.00,700.11
1557.58,1975.00,734.71
1596.97,1975.00,704.00
1636.36,1975.00,768.68
1675.76,1975.00,656.84
1715.15,1975.00,788.67
1754.55,1975.00,720.05
1793.94,1975.00,815.53
1833.33,1975.00,750.80
1872.73,1975.00,846.10
1912.12,1975.00,698.71
1951.52,1975.00,779.12
1990.91,1975.00,919.42
2030.30,1975.00,880.36
2069.70,1975.00,819.28
2109.09,1975.00,768.62
2148.48,1975.00,818.37
2187.88,1975.00,774.03
2227.27,1975.00,880.17
2266.67,1975.00,850.04
2306.06,1975.00,888.37
2345.45,1975.00,807.45
2384.85,1975.00,843.97
2424.24,1975.00,843.11
2463.64,1975.00,848.68
2503.03,1975.00,865.82
2542.42,1975.00,945.14
2581.82,1975.00,778.96
2621.21,1975.00,873.68
2660.61,1975.00,1014.96
2700.00,1975.00,920.47
2739.39,1975.00,859.49
2778.79,1975.00,819.47
2818.18,1975.00,867.90
2857.58,1975.00,910.11
2896.97,1975.00,875.78
2936.36,1975.00,937.76
2975.76,1975.00,1007.58
3015.15,1975.00,926.06
3054.55,1975.00,906.19
3093.94,1975.00,904.92
3133.33,1975.00,982.96
3172.73,1975.00,985.44
3212.12,1975.00,975.58
3251.52,1975.00,931.82
3290.91,1975.00,972.72
3330.30,1975.00,935.66
3369.70,1975.00,971.94
3409.09,1975.00,1021.37
3448.48,1975.00,967.75
3487.88,1975.00,959.03
3527.27,1975.00,1081.44
3566.67,1975.00,1033.32
3606.06,1975.00,1059.83
3645.45,1975.00,1013.80
3684.85,1975.00,915.44
3724.24,1975.00,956.13
3763.64,1975.00,1038.39
3803.03,1975.00,1171.33
3842.42,1975.00,1070.09
3881.82,1975.00,1063.98
3921.21,1975.00,1138.86
3960.61,1975.00,1130.26
4000.00,1975.00,1093.77
100.00,1975.00,136.51
139.39,1975.00,221.52
178.79,1975.00,250.01
218.18,1975.00,376.41
257.58,1975.00,309.48
296.97,1975.00,339.14
336.36,1975.00,383.91
375.76,1975.00,322.87
415.15,1975.00,392.28
454.55,1975.00,477.78
493.94,1975.00,401.32
533.33,1975.00,414.62
572.73,1975.00,450.18
612.12,1975.00,415.65
651.52,1975.00,523.14
690.91,1975.00,523.04
730.30,1975.00,467.35
769.70,1975.00,551.90
809.09,1975.00,551.17
848.48,1975.00,493.19
887.88,1975.00,612.44
927.27,1975.00,488.35
966.67,1975.00,574.08
1006.06,1975.00,567.59
1045.45,1975.00,555.09
1084.85,1975.00,646.35
1124.24,1975.00,522.48
1163.64,1975.00,559.56
1203.03,1975.00,621.87
1242.42,1975.00,764.00
1281.82,1975.00,635.31
1321.21,1975.00,667.44
1360.61,1975.00,709.90
1400.00,1975.00,620.98
1439.39,1975.00,605.23
1478.79,1975.00,671.71
1518.18,1975.00,788.92
1557.58,1975.00,690.72
1596.97,1975.00,646.07
1636.36,1975.00,789.89
1675.76,1975.00,693.15
1715.15,1975.00,634.57
1754.55,1975.00,698.68
1793.94,1975.00,839.26
1833.33,1975.00,692.33
1872.73,1975.00,762.59
1912.12,1975.00,735.51
1951.52,1975.00,712.89
1990.91,1975.00,757.78
2030.30,1975.00,745.14
2069.70,1975.00,819.49
2109.09,1975.00,771.92
2148.48,1975.00,837.70
2187.88,1975.00,806.03
2227.27,1975.00,763.59
2266.67,1975.00,787.36
2306.06,1975.00,775.08
2345.45,1975.00,760.51
2384.85,1975.00,876.37
2424.24,1975.00,862.97
2463.64,1975.00,843.76
2503.03,1975.00,902.29
2542.42,1975.00,936.44
2581.82,1975.00,815.41
2621.21,1975.00,908.96
2660.61,1975.00,948.57
2700.00,1975.00,914.77
2739.39,1975.00,1017.06
2778.79,1975.00,888.84
2818.18,1975.00,893.13
2857.58,1975.00,876.39
2896.97,1975.00,941.65
2936.36,1975.00,973.14
2975.76,1975.00,999.07
3015.15,1975.00,1052.14
